,intensidadeVentoKM,temperatura,radiacao,idDireccVento,precAcumulada,intensidadeVento,humidade,pressao
25446,-99.0,6.8,-99.0,0,0.0,-99.0,19.0,-99.0
25447,-99.0,9.8,45.5,0,0.0,-99.0,30.0,-99.0
25448,-99.0,9.2,-99.0,0,0.0,-99.0,88.0,-99.0
25449,-99.0,12.2,0.0,0,0.0,-99.0,60.0,-99.0
25450,27.0,10.9,0.0,7,1.4,7.5,100.0,1017.1
25451,5.8,15.5,1.5,1,0.0,1.6,70.0,-99.0
25452,5.4,17.1,-99.0,1,0.0,1.5,61.0,1027.3
25453,20.5,14.1,0.0,8,1.2,5.7,97.0,1019.3
25454,19.1,14.8,0.0,6,0.0,5.3,-99.0,-99.0
25455,22.3,12.1,-99.0,8,0.2,6.2,100.0,-99.0
25456,-99.0,-99.0,0.0,0,-99.0,-99.0,98.0,-99.0
25457,3.6,8.7,-99.0,8,0.1,1.0,100.0,1015.7
25458,20.2,4.3,0.0,7,0.5,5.6,99.0,1014.0
25459,22.0,3.9,0.0,7,1.3,6.1,99.0,-99.0
25460,12.6,5.2,-99.0,7,0.0,3.5,91.0,-99.0
25461,28.4,13.1,0.0,9,0.4,7.9,95.0,-99.0
25462,5.8,10.4,0.0,4,-99.0,1.6,88.0,-99.0
25463,5.4,7.3,0.0,6,0.0,1.5,79.0,1015.1
25464,15.1,7.0,-99.0,7,-99.0,4.2,95.0,-99.0
25465,4.0,10.3,0.0,7,0.4,1.1,85.0,-99.0
25466,17.6,14.3,-99.0,7,4.6,4.9,95.0,1017.9
25467,5.4,9.7,0.0,0,0.1,1.5,85.0,-99.0
25468,-99.0,14.8,-99.0,0,-99.0,-99.0,82.0,-99.0
25469,16.6,6.8,-99.0,7,0.0,4.6,77.0,-99.0
25470,-99.0,15.6,-99.0,0,-99.0,-99.0,80.0,-99.0
25471,7.6,9.2,-99.0,7,0.3,2.1,89.0,-99.0
25472,5.8,5.8,0.0,6,0.0,1.6,82.0,-99.0
25473,5.4,7.4,-99.0,7,0.0,1.5,99.0,1016.4
25474,6.5,9.9,0.0,6,-99.0,1.8,94.0,-99.0
25475,5.4,8.6,0.0,6,0.0,1.5,74.0,1015.2
25476,7.2,11.6,-99.0,2,0.0,2.0,71.0,-99.0
25477,3.2,-99.0,0.0,3,0.1,0.9,-99.0,-99.0
25478,24.1,6.3,0.0,8,0.0,6.7,87.0,-99.0
25479,18.0,6.3,0.0,7,0.0,5.0,99.0,-99.0
25480,7.2,10.0,0.0,8,0.1,2.0,90.0,-99.0
25481,27.0,8.5,0.0,7,0.0,7.5,84.0,-99.0
25482,10.1,13.1,0.2,8,0.0,2.8,97.0,1019.3
25483,27.4,6.2,0.7,7,0.0,7.6,100.0,-99.0
25484,12.2,9.5,0.0,7,0.0,3.4,95.0,-99.0
25485,-99.0,7.0,-99.0,0,0.5,-99.0,99.0,-99.0
25486,14.8,12.1,0.0,6,0.0,4.1,69.0,-99.0
25487,5.8,12.0,-99.0,6,0.1,1.6,98.0,-99.0
25488,25.6,10.3,-99.0,8,0.0,7.1,78.0,-99.0
25489,7.2,12.2,0.0,7,0.0,2.0,94.0,1018.2
25490,19.1,-99.0,-99.0,9,1.5,5.3,-99.0,1019.8
25491,4.0,11.4,0.0,7,0.0,1.1,100.0,-99.0
25492,0.0,10.8,0.0,5,0.0,0.0,-99.0,-99.0
25493,5.8,11.8,0.0,7,0.0,1.6,95.0,-99.0
25494,3.2,12.4,-99.0,2,0.0,0.9,88.0,-99.0
25495,19.4,14.5,0.0,6,0.7,5.4,100.0,-99.0
25496,11.5,10.3,0.0,8,0.0,3.2,-99.0,-99.0
25497,7.6,12.7,0.0,8,0.0,2.1,96.0,1019.3
25498,6.5,12.8,2.2,8,0.0,1.8,100.0,-99.0
25499,7.6,13.2,0.0,7,0.0,2.1,94.0,-99.0
25500,8.3,-99.0,8.3,8,0.1,2.3,-99.0,-99.0
25501,8.3,13.6,0.0,8,0.8,2.3,100.0,1018.4
25502,9.4,13.2,0.0,8,0.8,2.6,100.0,-99.0
25503,17.3,15.2,0.0,9,0.0,4.8,60.0,1034.5
25504,6.8,14.4,0.0,1,0.0,1.9,59.0,1035.1
25505,10.1,16.0,-99.0,2,0.0,2.8,64.0,1033.3
25506,4.3,-99.0,-99.0,8,0.4,1.2,99.0,-99.0
25507,14.4,15.2,0.0,1,0.0,4.0,60.0,1033.9
25508,3.2,14.6,0.0,7,0.0,0.9,66.0,-99.0
25509,4.0,13.9,-99.0,9,0.0,1.1,70.0,1033.6
25510,11.9,14.7,0.0,9,0.0,3.3,73.0,1032.4
25511,20.5,-99.0,0.0,2,0.0,5.7,-99.0,-99.0
25512,17.3,17.2,-99.0,1,0.0,4.8,58.0,1027.8
25513,6.5,14.7,0.0,8,1.9,1.8,95.0,-99.0
25514,5.4,17.7,0.0,1,0.0,1.5,58.0,-99.0
25515,16.6,17.0,-99.0,1,0.0,4.6,61.0,1027.9
25516,-99.0,12.0,13.0,0,0.0,-99.0,70.0,-99.0
25517,14.4,15.6,0.0,8,0.8,4.0,93.0,-99.0
25518,14.8,9.7,0.0,6,0.2,4.1,87.0,-99.0
25519,13.3,15.6,0.0,7,1.7,3.7,92.0,-99.0
25520,12.2,15.4,0.0,8,2.5,3.4,96.0,-99.0
25521,14.0,7.8,-99.0,7,0.0,3.9,97.0,-99.0
25522,12.2,9.2,-99.0,7,-99.0,3.4,86.0,-99.0
25523,-99.0,7.8,-99.0,0,-99.0,-99.0,95.0,-99.0
25524,-99.0,3.9,-99.0,0,-99.0,-99.0,100.0,-99.0
25525,10.1,9.5,-99.0,7,0.0,2.8,-99.0,-99.0
25526,19.8,6.1,-99.0,7,0.0,5.5,98.0,-99.0
25527,42.8,5.5,-99.0,7,0.2,11.9,97.0,-99.0
25528,5.0,5.1,-99.0,7,0.1,1.4,100.0,-99.0
25529,22.0,5.8,-99.0,7,-99.0,6.1,100.0,-99.0
25530,10.4,12.1,0.0,7,0.0,2.9,76.0,1017.1
25531,22.0,15.8,0.0,6,0.0,6.1,88.0,-99.0
25532,6.5,11.1,0.0,7,0.0,1.8,100.0,1018.2
25533,7.6,16.1,0.0,6,0.0,2.1,89.0,-99.0
25534,51.5,9.9,0.0,8,0.2,14.3,100.0,-99.0
25535,7.6,11.1,0.0,7,0.1,2.1,85.0,1016.6
25536,15.5,15.1,0.0,7,0.0,4.3,93.0,1022.1
25537,-99.0,6.2,-99.0,0,-99.0,-99.0,91.0,-99.0
25538,22.0,13.3,0.0,7,0.6,6.1,100.0,1019.1
25539,24.1,14.9,0.0,7,0.0,6.7,100.0,1020.3
25540,15.1,9.6,0.0,9,0.1,4.2,97.0,-99.0
25541,22.7,12.8,0.0,6,0.0,6.3,96.0,1020.4
25542,-99.0,-99.0,0.0,6,0.0,-99.0,-99.0,-99.0
25543,16.2,11.3,0.0,8,0.1,4.5,97.0,-99.0
25544,18.0,7.8,0.0,7,0.0,5.0,74.0,1014.8
25545,37.4,4.0,0.0,8,0.4,10.4,100.0,-99.0
25546,12.2,12.1,0.0,7,0.4,3.4,98.0,1016.2
25547,16.9,15.7,0.0,7,0.0,4.7,99.0,-99.0
25548,10.8,13.4,-99.0,7,0.4,3.0,-99.0,-99.0
25549,12.6,5.7,0.0,7,0.0,3.5,74.0,1014.6
25550,22.0,5.6,-99.0,7,0.1,6.1,79.0,-99.0
25551,11.5,14.3,0.0,8,1.5,3.2,93.0,1019.5
25552,18.7,14.1,0.0,6,0.0,5.2,92.0,-99.0
25553,20.5,14.0,0.0,6,-99.0,5.7,100.0,-99.0
25554,11.2,14.1,-99.0,8,0.0,3.1,93.0,1019.4
25555,13.3,13.4,0.0,6,0.1,3.7,93.0,-99.0
25556,15.1,-99.0,0.0,6,0.5,4.2,93.0,-99.0
25557,9.0,12.7,0.0,6,0.0,2.5,91.0,-99.0
25558,16.2,12.9,0.0,6,0.9,4.5,-99.0,-99.0
25559,26.6,9.7,-99.0,8,-99.0,7.4,95.0,-99.0
25560,18.0,13.0,0.0,6,0.2,5.0,93.0,-99.0
25561,19.1,13.2,-99.0,6,0.0,5.3,96.0,-99.0
25562,18.4,14.8,0.0,7,1.0,5.1,96.0,-99.0
25563,19.8,11.5,0.0,7,0.0,5.5,92.0,1016.4
25564,18.4,13.3,0.2,6,0.0,5.1,99.0,1019.5
25565,31.3,3.9,-99.0,7,-99.0,8.7,90.0,-99.0
25566,5.8,11.6,-99.0,6,-99.0,1.6,87.0,-99.0
25567,-99.0,10.7,-99.0,0,0.0,-99.0,99.0,-99.0
25568,4.0,11.6,-99.0,5,0.6,1.1,88.0,-99.0
25569,1.1,11.7,-99.0,2,0.0,0.3,92.0,-99.0
25570,6.5,10.4,-99.0,7,0.0,1.8,89.0,-99.0
25571,6.1,12.0,-99.0,6,0.0,1.7,92.0,-99.0
25572,4.3,11.8,-99.0,5,-99.0,1.2,88.0,-99.0
25573,13.0,10.6,-99.0,6,-99.0,3.6,93.0,-99.0
25574,10.1,13.4,0.0,6,-99.0,2.8,-99.0,-99.0
25575,15.5,8.7,-99.0,7,0.0,4.3,74.0,-99.0
25576,13.0,14.2,-99.0,6,0.1,3.6,97.0,-99.0
25577,7.9,12.2,0.0,7,0.0,2.2,97.0,1022.3
25578,4.7,10.3,-99.0,8,0.0,1.3,84.0,1026.4
25579,7.9,8.6,-99.0,8,0.0,2.2,93.0,1026.2
25580,14.4,12.4,-99.0,0,-99.0,4.0,91.0,1026.8
25581,4.0,8.4,-99.0,7,0.0,1.1,90.0,1027.3
25582,9.7,15.8,0.0,9,0.0,2.7,99.0,-99.0
25583,3.2,10.8,4.4,3,-99.0,0.9,100.0,1023.5
25584,1.1,10.9,2.4,3,0.9,0.3,100.0,1023.9
25585,10.4,-99.0,-99.0,9,0.0,2.9,-99.0,-99.0
25586,9.0,12.4,2.4,5,0.9,2.5,100.0,1024.1
25587,1.8,12.0,2.4,3,1.2,0.5,97.0,1024.1
25588,7.9,12.7,2.4,3,1.7,2.2,98.0,1023.6
25589,7.2,9.6,-99.0,6,0.2,2.0,99.0,1026.5
25590,9.4,9.9,0.0,1,0.0,2.6,97.0,-99.0
25591,1.8,10.7,-99.0,6,0.0,0.5,90.0,-99.0
25592,5.8,13.7,-99.0,6,0.0,1.6,73.0,-99.0
25593,0.0,14.8,-99.0,0,0.2,0.0,100.0,-99.0
25594,5.8,13.3,0.0,7,0.0,1.6,100.0,1026.7
25595,-99.0,13.1,-99.0,0,0.2,-99.0,97.0,-99.0
25596,11.5,18.2,0.0,4,0.0,3.2,62.0,-99.0
25597,14.4,9.3,0.0,6,0.1,4.0,99.0,-99.0
25598,5.8,15.7,-99.0,4,0.0,1.6,84.0,1028.5
25599,-99.0,14.0,0.0,0,0.0,-99.0,80.0,-99.0
25600,-99.0,13.8,0.0,0,0.0,-99.0,84.0,-99.0
25601,-99.0,6.6,0.0,0,0.0,-99.0,25.0,-99.0
25602,2.5,8.2,0.0,7,0.0,0.7,88.0,-99.0
25603,15.1,9.4,-99.0,2,0.0,4.2,26.0,-99.0
25604,-99.0,9.2,-99.0,0,0.0,-99.0,8.0,-99.0
25605,-99.0,10.9,44.0,0,0.0,-99.0,40.0,-99.0
25606,4.0,10.5,-99.0,1,0.0,1.1,87.0,-99.0
25607,6.1,16.0,-99.0,3,0.0,1.7,70.0,-99.0
25608,8.6,17.4,-99.0,1,0.0,2.4,65.0,-99.0
25609,-99.0,10.0,-99.0,0,0.0,-99.0,98.0,-99.0
25610,30.6,9.2,-99.0,3,0.0,8.5,97.0,-99.0
25611,31.3,10.0,0.0,6,0.0,8.7,99.0,-99.0
25612,-99.0,12.0,0.0,0,0.0,-99.0,73.0,-99.0
25613,6.8,18.2,-99.0,3,0.0,1.9,62.0,1027.0
25614,9.7,11.0,-99.0,9,0.0,2.7,82.0,-99.0
25615,11.9,15.2,-99.0,2,0.0,3.3,69.0,1027.5
25616,13.0,10.0,0.9,8,0.0,3.6,100.0,1025.6
25617,-99.0,11.2,-99.0,0,-99.0,-99.0,96.0,-99.0
25618,2.9,17.0,0.1,9,0.0,0.8,65.0,-99.0
25619,1.1,11.5,3.0,3,-99.0,0.3,100.0,1024.8
25620,14.8,17.8,-99.0,2,0.0,4.1,57.0,1027.8
25621,6.5,12.8,0.0,8,0.0,1.8,100.0,1026.7
25622,2.2,12.2,0.0,2,0.0,0.6,99.0,-99.0
25623,9.0,12.3,0.0,7,0.0,2.5,71.0,-99.0
25624,8.3,11.8,-99.0,6,0.0,2.3,100.0,-99.0
25625,-99.0,-99.0,0.0,0,-99.0,-99.0,99.0,-99.0
25626,3.2,12.6,-99.0,8,1.1,0.9,100.0,1022.6
25627,7.6,11.9,0.0,7,0.0,2.1,80.0,-99.0
25628,13.7,9.8,0.0,5,0.8,3.8,98.0,1023.0
25629,4.3,8.6,0.0,7,0.1,1.2,99.0,-99.0
25630,1.8,8.3,-99.0,3,0.1,0.5,100.0,-99.0
25631,6.1,14.0,0.0,7,0.1,1.7,95.0,-99.0
25632,1.1,11.9,0.0,5,-99.0,0.3,99.0,-99.0
25633,1.4,9.9,0.0,8,0.0,0.4,97.0,1024.4
25634,0.4,9.8,-99.0,2,-99.0,0.1,99.0,-99.0
25635,1.1,11.8,0.0,3,0.4,0.3,100.0,-99.0
25636,9.4,12.5,-99.0,6,0.0,2.6,98.0,1026.3
25637,1.1,10.4,0.0,0,0.3,0.3,99.0,-99.0
25638,4.7,15.8,0.0,3,0.0,1.3,70.0,-99.0
25639,3.2,9.0,-99.0,6,0.0,0.9,97.0,-99.0
25640,7.9,15.3,0.0,8,0.0,2.2,75.0,-99.0
25641,6.5,12.2,-99.0,5,0.9,1.8,100.0,-99.0
25642,4.0,9.3,0.0,6,0.0,1.1,96.0,-99.0
25643,4.7,9.8,-99.0,6,0.2,1.3,100.0,1025.1
25644,5.8,13.6,0.0,5,-99.0,1.6,100.0,-99.0
25645,7.9,10.8,0.0,7,0.0,2.2,88.0,1024.6
25646,2.2,12.9,-99.0,3,0.0,0.6,83.0,-99.0
25647,2.5,-99.0,0.6,6,0.4,0.7,-99.0,-99.0
25648,6.1,9.2,0.0,5,0.0,1.7,96.0,-99.0
25649,14.8,9.6,0.0,6,0.1,4.1,99.0,-99.0
25650,1.1,11.9,0.0,4,0.0,0.3,94.0,-99.0
25651,-99.0,11.3,0.0,3,0.8,-99.0,97.0,-99.0
25652,4.0,10.1,0.0,6,0.0,1.1,97.0,-99.0
25653,7.9,13.6,0.0,6,0.0,2.2,100.0,1026.0
25654,16.6,10.0,0.1,7,0.0,4.6,100.0,-99.0
25655,5.4,11.9,0.0,6,0.3,1.5,99.0,-99.0
25656,-99.0,10.2,-99.0,0,0.2,-99.0,99.0,-99.0
25657,3.2,9.1,0.0,1,0.0,0.9,95.0,-99.0
25658,5.8,15.6,0.0,7,0.0,1.6,69.0,-99.0
25659,7.6,14.5,-99.0,6,0.6,2.1,100.0,-99.0
25660,2.2,10.3,-99.0,2,0.0,0.6,82.0,-99.0
25661,14.0,14.8,0.3,6,0.0,3.9,98.0,1025.2
25662,12.6,-99.0,-99.0,7,0.0,3.5,-99.0,1026.6
25663,9.7,14.8,0.0,6,0.4,2.7,100.0,-99.0
25664,0.7,14.1,0.0,5,0.3,0.2,-99.0,-99.0
25665,4.3,14.4,0.0,6,0.4,1.2,97.0,-99.0
25666,10.1,14.7,-99.0,6,0.3,2.8,95.0,-99.0
25667,1.4,11.8,0.0,6,0.0,0.4,99.0,-99.0
25668,11.9,12.5,0.0,6,0.3,3.3,-99.0,-99.0
25669,4.3,14.1,0.0,6,0.3,1.2,98.0,1026.4
25670,1.8,13.0,0.9,6,0.0,0.5,100.0,-99.0
25671,0.0,14.2,0.0,8,0.0,0.0,97.0,-99.0
25672,3.2,12.9,0.0,2,0.0,0.9,79.0,-99.0
25673,2.9,-99.0,13.1,5,0.0,0.8,-99.0,-99.0
25674,4.7,12.8,0.0,6,0.0,1.3,100.0,1026.0
25675,5.0,13.4,0.0,5,0.0,1.4,100.0,-99.0
25676,12.2,17.8,0.0,8,0.0,3.4,82.0,1029.1
25677,13.7,18.3,0.0,8,0.0,3.8,82.0,1029.3
25678,15.1,17.0,-99.0,7,0.0,4.2,75.0,1029.2
25679,4.3,-99.0,-99.0,7,0.0,1.2,99.0,-99.0
25680,30.2,17.0,-99.0,7,0.0,8.4,73.0,1029.8
25681,27.4,17.7,0.5,7,0.0,7.6,77.0,1028.9
25682,9.4,15.6,0.0,8,0.0,2.6,80.0,-99.0
25683,0.0,16.1,-99.0,0,0.0,0.0,77.0,1029.6
25684,24.5,17.0,0.0,7,0.0,6.8,65.0,1030.2
25685,22.0,-99.0,0.0,8,0.0,6.1,-99.0,-99.0
25686,20.5,18.1,-99.0,2,0.0,5.7,62.0,1028.0
25687,0.7,13.3,0.0,8,0.0,0.2,97.0,-99.0
25688,8.3,17.4,0.0,1,0.0,2.3,61.0,-99.0
25689,11.2,17.4,-99.0,2,0.0,3.1,64.0,1028.0
25690,-99.0,8.2,1.0,0,0.0,-99.0,88.0,-99.0
25691,7.9,14.1,0.0,6,0.0,2.2,95.0,-99.0
25692,5.4,12.2,0.0,7,0.0,1.5,99.0,-99.0
25693,2.2,13.3,0.4,5,0.0,0.6,97.0,-99.0
25694,2.9,13.9,0.0,5,0.0,0.8,99.0,-99.0
25695,18.4,11.1,-99.0,6,0.4,5.1,97.0,-99.0
25696,9.0,11.8,-99.0,5,-99.0,2.5,100.0,-99.0
25697,-99.0,9.9,-99.0,0,-99.0,-99.0,94.0,-99.0
25698,1.8,9.5,-99.0,6,0.0,0.5,100.0,-99.0
25699,-99.0,9.4,-99.0,0,-99.0,-99.0,100.0,-99.0
25700,1.8,10.0,-99.0,3,0.7,0.5,-99.0,-99.0
25701,6.5,9.5,-99.0,6,0.7,1.8,100.0,-99.0
25702,31.0,10.2,-99.0,7,0.6,8.6,97.0,-99.0
25703,11.9,9.0,-99.0,6,0.1,3.3,100.0,-99.0
25704,18.7,10.5,-99.0,6,-99.0,5.2,100.0,-99.0
25705,8.6,13.7,0.0,5,1.2,2.4,99.0,1024.1
25706,5.4,9.5,0.0,5,0.0,1.5,93.0,-99.0
25707,6.8,13.6,0.0,6,0.7,1.9,100.0,1025.5
25708,1.8,8.7,0.0,4,0.0,0.5,95.0,-99.0
25709,16.9,8.9,0.0,2,0.0,4.7,95.0,-99.0
25710,3.2,12.4,0.0,3,0.8,0.9,100.0,1023.5
25711,7.6,11.2,0.0,9,0.0,2.1,80.0,1026.4
25712,-99.0,8.8,-99.0,0,-99.0,-99.0,100.0,-99.0
25713,2.2,10.6,0.0,7,0.0,0.6,100.0,1026.5
25714,5.0,13.3,0.0,8,0.0,1.4,100.0,1026.7
25715,7.2,9.2,0.0,7,0.0,2.0,95.0,1026.6
25716,-99.0,-99.0,0.2,7,0.0,-99.0,-99.0,-99.0
25717,8.3,11.9,0.0,7,0.1,2.3,100.0,-99.0
25718,1.1,10.6,0.0,5,0.0,0.3,100.0,1023.9
25719,36.0,8.0,0.0,7,0.1,10.0,100.0,-99.0
25720,6.8,11.4,0.0,7,0.0,1.9,100.0,1025.5
25721,2.9,8.1,0.0,6,0.0,0.8,100.0,-99.0
25722,1.8,12.2,-99.0,5,0.0,0.5,-99.0,-99.0
25723,7.2,8.7,0.0,4,0.0,2.0,95.0,1025.3
25724,7.2,9.0,-99.0,7,0.0,2.0,95.0,-99.0
25725,6.8,12.3,0.0,7,0.0,1.9,94.0,1026.7
25726,6.1,12.2,0.0,6,0.0,1.7,95.0,-99.0
25727,5.4,12.3,0.0,6,-99.0,1.5,100.0,-99.0
25728,17.3,14.3,-99.0,7,0.1,4.8,95.0,1026.1
25729,2.2,12.0,0.0,5,0.0,0.6,93.0,-99.0
25730,4.3,-99.0,0.0,7,0.0,1.2,97.0,-99.0
25731,0.7,7.0,0.0,7,0.0,0.2,95.0,-99.0
25732,4.7,10.6,0.0,7,0.0,1.3,-99.0,-99.0
25733,3.2,9.9,0.2,4,0.0,0.9,100.0,-99.0
25734,6.1,11.1,0.0,6,0.0,1.7,92.0,-99.0
25735,25.9,12.7,-99.0,7,0.2,7.2,95.0,-99.0
25736,22.0,12.3,0.0,7,0.0,6.1,99.0,-99.0
25737,7.2,14.9,0.0,6,0.0,2.0,67.0,-99.0
25738,7.2,10.3,1.1,7,0.0,2.0,92.0,-99.0
25739,0.4,7.8,-99.0,3,0.0,0.1,97.0,-99.0
25740,2.9,12.1,1.0,1,0.0,0.8,95.0,-99.0
25741,9.7,13.8,0.0,6,1.0,2.7,100.0,1023.3
25742,4.0,6.2,1.9,4,0.0,1.1,100.0,1026.6
25743,6.8,6.6,-99.0,4,-99.0,1.9,100.0,-99.0
25744,1.1,13.1,-99.0,3,0.3,0.3,89.0,-99.0
25745,-99.0,13.6,-99.0,0,0.0,-99.0,99.0,-99.0
25746,5.4,14.6,-99.0,5,0.2,1.5,94.0,-99.0
25747,1.4,11.3,-99.0,3,0.8,0.4,96.0,-99.0
25748,3.2,12.2,-99.0,0,0.7,0.9,95.0,-99.0
25749,6.8,13.6,-99.0,5,0.8,1.9,97.0,-99.0
25750,6.1,13.2,-99.0,6,-99.0,1.7,95.0,-99.0
25751,6.5,8.0,0.0,7,-99.0,1.8,-99.0,-99.0
25752,-99.0,10.7,-99.0,0,0.0,-99.0,98.0,-99.0
25753,16.6,10.8,-99.0,8,0.0,4.6,87.0,-99.0
25754,1.1,6.3,0.0,1,0.0,0.3,96.0,1027.1
25755,15.5,15.5,-99.0,6,0.0,4.3,79.0,1022.7
25756,20.9,17.7,-99.0,6,0.0,5.8,72.0,1022.5
25757,8.6,16.4,-99.0,7,-99.0,2.4,86.0,1023.4
25758,12.2,16.0,-99.0,7,0.0,3.4,73.0,1023.1
25759,9.7,14.4,693.8,9,0.0,2.7,72.0,-99.0
25760,13.0,16.6,-99.0,1,0.0,3.6,66.0,1033.6
25761,24.5,10.8,-99.0,6,0.4,6.8,98.0,1017.5
25762,9.0,15.5,826.8,4,0.0,2.5,88.0,-99.0
25763,27.7,16.5,-99.0,6,0.0,7.7,66.0,-99.0
25764,15.8,16.1,-99.0,8,0.2,4.4,83.0,-99.0
25765,9.0,16.9,-99.0,4,0.0,2.5,100.0,-99.0
25766,19.4,16.6,1222.2,6,0.0,5.4,82.0,1021.2
25767,-99.0,13.8,-99.0,0,0.0,-99.0,91.0,-99.0
25768,10.4,18.6,200.6,2,0.0,2.9,59.0,-99.0
25769,45.4,11.2,269.5,6,0.0,12.6,84.0,-99.0
25770,4.7,16.2,-99.0,4,0.0,1.3,82.0,1027.2
25771,-99.0,14.9,385.6,0,0.0,-99.0,75.0,-99.0
25772,-99.0,17.3,353.1,0,0.0,-99.0,65.0,-99.0
25773,-99.0,9.4,1081.6,0,0.0,-99.0,74.0,-99.0
25774,1.1,9.7,434.6,3,0.0,0.3,98.0,-99.0
25775,17.6,8.7,-99.0,1,0.0,4.9,70.0,-99.0
25776,-99.0,11.1,-99.0,0,0.0,-99.0,14.0,-99.0
25777,-99.0,12.4,553.1,0,0.0,-99.0,27.0,-99.0
25778,2.2,14.7,-99.0,7,0.0,0.6,77.0,-99.0
25779,5.8,17.5,-99.0,6,0.0,1.6,67.0,-99.0
25780,19.8,17.4,-99.0,1,0.0,5.5,63.0,-99.0
25781,-99.0,12.6,-99.0,0,0.1,-99.0,93.0,-99.0
25782,23.4,9.8,-99.0,2,0.0,6.5,96.0,-99.0
25783,11.5,9.5,1022.8,8,0.0,3.2,99.0,-99.0
25784,-99.0,16.2,802.3,0,0.0,-99.0,58.0,-99.0
25785,1.1,19.5,-99.0,8,0.0,0.3,57.0,1026.0
25786,10.4,13.7,-99.0,2,0.0,2.9,75.0,-99.0
25787,11.9,17.9,-99.0,4,0.0,3.3,63.0,1026.1
25788,16.9,10.9,119.1,7,0.0,4.7,100.0,1019.9
25789,9.7,16.9,810.6,1,0.0,2.7,82.0,-99.0
25790,6.8,20.5,-99.0,7,0.0,1.9,54.0,1026.5
25791,22.7,16.0,1243.3,7,0.0,6.3,86.0,1020.5
25792,16.6,15.0,427.9,6,0.5,4.6,-99.0,-99.0
25793,6.5,9.6,700.3,5,0.0,1.8,99.0,-99.0
25794,20.2,13.5,-99.0,6,0.0,5.6,99.0,-99.0
25795,-99.0,-99.0,0.0,0,-99.0,-99.0,98.0,-99.0
25796,7.6,13.9,-99.0,8,10.0,2.1,100.0,1012.3
25797,6.5,12.9,1281.7,6,0.0,1.8,86.0,-99.0
25798,31.7,10.4,120.0,7,10.4,8.8,95.0,1011.4
25799,28.1,9.9,247.2,6,2.3,7.8,99.0,-99.0
25800,13.3,9.6,-99.0,6,2.2,3.7,100.0,-99.0
25801,25.2,15.2,1167.2,6,0.0,7.0,85.0,-99.0
25802,10.4,15.0,103.9,5,-99.0,2.9,93.0,-99.0
25803,22.7,13.6,366.6,6,0.3,6.3,86.0,1011.4
25804,24.1,11.8,-99.0,7,-99.0,6.7,99.0,-99.0
25805,25.6,14.8,211.8,6,3.8,7.1,94.0,-99.0
25806,15.5,16.0,-99.0,6,0.1,4.3,86.0,1020.1
25807,16.9,13.8,-99.0,0,3.4,4.7,94.0,-99.0
25808,7.6,18.0,682.4,4,0.0,2.1,89.0,-99.0
25809,25.2,12.2,-99.0,6,0.0,7.0,80.0,-99.0
25810,14.8,18.2,1087.5,3,0.0,4.1,87.0,-99.0
25811,17.6,13.0,-99.0,6,4.3,4.9,99.0,-99.0
25812,14.8,12.3,329.7,6,0.0,4.1,77.0,-99.0
25813,22.3,11.0,-99.0,6,0.4,6.2,100.0,1016.6
25814,14.8,13.7,66.3,5,-99.0,4.1,100.0,-99.0
25815,27.4,13.6,318.9,6,0.0,7.6,71.0,1014.4
25816,19.8,17.7,-99.0,8,0.0,5.5,59.0,-99.0
25817,12.6,-99.0,82.4,6,2.5,3.5,-99.0,-99.0
25818,36.0,9.6,200.5,6,0.3,10.0,99.0,-99.0
25819,25.9,14.1,244.4,8,1.1,7.2,87.0,-99.0
25820,-99.0,8.9,471.4,2,0.0,-99.0,96.0,-99.0
25821,36.7,11.1,242.6,6,0.0,10.2,89.0,-99.0
25822,25.9,15.4,1104.0,6,0.0,7.2,89.0,1020.1
25823,30.6,9.1,509.6,7,0.0,8.5,87.0,-99.0
25824,23.4,12.7,353.9,6,0.0,6.5,99.0,-99.0
25825,-99.0,9.5,-99.0,0,0.0,-99.0,99.0,-99.0
25826,23.4,14.3,748.8,6,0.0,6.5,72.0,-99.0
25827,15.5,16.6,417.3,8,0.0,4.3,76.0,-99.0
25828,13.7,15.6,-99.0,6,0.0,3.8,94.0,-99.0
25829,14.4,12.8,-99.0,7,0.0,4.0,73.0,-99.0
25830,34.9,16.0,387.2,6,0.0,9.7,90.0,1017.3
25831,18.4,-99.0,-99.0,6,0.0,5.1,-99.0,1021.2
25832,25.6,16.1,495.9,6,0.0,7.1,94.0,-99.0
25833,7.6,15.8,355.0,6,0.0,2.1,-99.0,-99.0
25834,14.8,16.1,569.2,6,0.0,4.1,86.0,-99.0
25835,28.4,16.3,-99.0,6,0.0,7.9,86.0,-99.0
25836,11.2,15.0,462.6,6,0.1,3.1,100.0,-99.0
25837,19.1,12.7,208.1,6,0.3,5.3,-99.0,-99.0
25838,14.4,16.3,530.9,6,0.0,4.0,84.0,1019.6
25839,10.1,15.8,515.5,6,0.0,2.8,100.0,-99.0
25840,14.8,17.0,576.4,6,0.0,4.1,79.0,-99.0
25841,6.8,14.7,727.4,5,0.8,1.9,90.0,-99.0
25842,9.7,-99.0,645.4,7,0.0,2.7,-99.0,-99.0
25843,22.0,16.8,881.1,6,0.0,6.1,91.0,1019.6
25844,25.2,16.5,884.1,6,0.0,7.0,88.0,-99.0
25845,21.2,16.8,656.8,8,0.0,5.9,57.0,1033.1
